dataset;strategy;length_or_k;method;accuracy;f1_score;train_size;test_size;status;grid_search_time;rf_max_depth;rf_max_features;rf_min_samples_leaf;rf_min_samples_split;rf_n_estimators
datasets/BPI_Challenge_2013_incidents.xes;last20;20;OHE;0.7339449541284404;0.6509925214862866;389;109;Success;3.631.732.940.673.820;20;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;20;Bigram;0.6697247706422018;0.6175693616376944;389;109;Success;36.780.967.712.402.300;20;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;20;W2V;0.6146788990825688;0.5970931603290687;389;109;Success;35.266.921.520.233.100;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;20;D2V;0.7247706422018348;0.6471671923798235;389;109;Success;4.842.853.784.561.150;20;log2;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;20;BERT;0.6422018348623854;0.633132073499046;389;109;Success;46.607.959.270.477.200;10;log2;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;20;ACF;0.6605504587155964;0.6191041554236373;389;109;Success;4.437.353.134.155.270;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;30;Baseline;0.6744186046511628;0.5432816537467701;310;86;Success;29.670.498.371.124.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;30;OHE;0.6744186046511628;0.5432816537467701;310;86;Success;30.741.329.193.115.200;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;30;Bigram;0.6744186046511628;0.5432816537467701;310;86;Success;30.384.578.704.833.900;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;30;W2V;0.6744186046511628;0.5432816537467701;310;86;Success;3.107.111.930.847.160;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;30;D2V;0.6744186046511628;0.5835603942095493;310;86;Success;40.363.829.135.894.700;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;30;BERT;0.6744186046511628;0.5432816537467701;310;86;Success;34.119.927.883.148.100;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;30;ACF;0.6744186046511628;0.5432816537467701;310;86;Success;3.506.300.926.208.490;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;Baseline;0.7093023255813954;0.6641210584601037;310;86;Success;3.076.536.178.588.860;20;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;OHE;0.7093023255813954;0.6337138572964409;310;86;Success;3.138.341.188.430.780;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;Bigram;0.6976744186046512;0.6056478405315614;310;86;Success;3.266.571.044.921.870;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;W2V;0.6744186046511628;0.5432816537467701;310;86;Success;31.823.172.569.274.900;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;D2V;0.6976744186046512;0.65690345741137;310;86;Success;4.055.906.772.613.520;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;30;BERT;0.7093023255813954;0.6641210584601037;310;86;Success;3.732.614.040.374.750;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;30;ACF;0.6627906976744186;0.5376483981135144;310;86;Success;35.999.889.373.779.200;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;30;Baseline;0.6744186046511628;0.5914912522597052;310;86;Success;3.200.784.921.646.110;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;30;OHE;0.6976744186046512;0.6084717607973422;310;86;Success;32.249.650.955.200.100;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;30;Bigram;0.627906976744186;0.555266757865937;310;86;Success;3.188.760.995.864.860;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;30;W2V;0.6744186046511628;0.5432816537467701;310;86;Success;3.147.167.921.066.280;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;30;D2V;0.6744186046511628;0.5633984787276631;310;86;Success;4.020.409.107.208.250;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;30;BERT;0.5930232558139535;0.5413536076326775;310;86;Success;4.357.805.013.656.610;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;30;ACF;0.6511627906976745;0.5319358008516213;310;86;Success;38.392.090.797.424.300;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;30;Baseline;0.6627906976744186;0.5376483981135144;310;86;Success;32.624.778.747.558.500;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;30;OHE;0.6744186046511628;0.5432816537467701;310;86;Success;3.313.978.910.446.160;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;30;Bigram;0.686046511627907;0.584630609370837;310;86;Success;3.251.995.801.925.650;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;30;W2V;0.6744186046511628;0.5432816537467701;310;86;Success;3.132.316.827.774.040;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;30;D2V;0.686046511627907;0.5818194670248109;310;86;Success;4.075.210.809.707.640;10;log2;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;30;BERT;0.6627906976744186;0.6019820010161527;310;86;Success;4.290.413.856.506.340;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;30;ACF;0.6511627906976745;0.5905779247272516;310;86;Success;4.516.787.052.154.540;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;40;Baseline;0.6891891891891891;0.6055002370791844;263;74;Success;31.011.910.438.537.500;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;40;OHE;0.6891891891891891;0.6055002370791844;263;74;Success;29.791.948.795.318.600;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;40;Bigram;0.6891891891891891;0.6055002370791844;263;74;Success;3.082.275.867.462.150;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;40;W2V;0.6891891891891891;0.6055002370791844;263;74;Success;308.953.595.161.438;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;40;D2V;0.6351351351351351;0.5790114438763088;263;74;Success;39.556.190.967.559.800;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;40;BERT;0.6891891891891891;0.6055002370791844;263;74;Success;385.408.616.065.979;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;40;ACF;0.6621621621621622;0.5478743206015932;263;74;Success;4.214.554.786.682.120;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;40;Baseline;0.6216216216216216;0.6013631804072981;263;74;Success;30.861.549.377.441.400;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;40;OHE;0.6216216216216216;0.597007722007722;263;74;Success;31.253.461.837.768.500;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;40;Bigram;0.6081081081081081;0.5887521184550888;263;74;Success;31.081.299.781.799.300;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;40;W2V;0.6891891891891891;0.6055002370791844;263;74;Success;3.057.310.104.370.110;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;40;D2V;0.6081081081081081;0.5751751751751751;263;74;Success;38.164.420.127.868.600;20;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;40;BERT;0.6216216216216216;0.6206279809220985;263;74;Success;38.005.011.081.695.500;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;40;ACF;0.6081081081081081;0.5379507271399163;263;74;Success;39.507.219.791.412.300;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;Baseline;0.6621621621621622;0.5814853314853314;263;74;Success;31.357.672.214.508.000;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;OHE;0.6891891891891891;0.6017488076311606;263;74;Success;32.179.698.944.091.700;20;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;40;Bigram;0.581081081081081;0.5225298350298351;263;74;Success;3.163.435.935.974.120;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;W2V;0.6891891891891891;0.6055002370791844;263;74;Success;30.532.422.065.734.800;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;D2V;0.6486486486486487;0.5766636733061415;263;74;Success;38.172.552.585.601.800;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;BERT;0.6216216216216216;0.583725927762625;263;74;Success;41.566.221.714.019.700;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;40;ACF;0.5945945945945946;0.5164177335229967;263;74;Success;38.039.989.471.435.500;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;40;Baseline;0.7027027027027027;0.61978928080623;263;74;Success;3.247.068.166.732.780;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;40;OHE;0.6756756756756757;0.5572385910500665;263;74;Success;32.097.628.116.607.600;10;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;40;Bigram;0.6486486486486487;0.5939392569827352;263;74;Success;32.307.288.646.698;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;40;W2V;0.6891891891891891;0.6055002370791844;263;74;Success;30.648.200.511.932.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;40;D2V;0.6621621621621622;0.5275763568446495;263;74;Success;4.078.979.969.024.650;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;40;BERT;0.6486486486486487;0.5802647587949626;263;74;Success;3.984.593.152.999.870;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;40;ACF;0.6216216216216216;0.5390038868299738;263;74;Success;4.076.397.895.812.980;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;50;Baseline;0.7333333333333333;0.7215222732118852;231;60;Success;2.958.996.057.510.370;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;50;OHE;0.7333333333333333;0.7215222732118852;231;60;Success;30.227.739.810.943.600;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;50;Bigram;0.75;0.7465338393421885;231;60;Success;30.216.689.109.802.200;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;50;W2V;0.75;0.7465338393421885;231;60;Success;3.106.426.954.269.400;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;50;D2V;0.7166666666666667;0.6739897668469098;231;60;Success;37.235.031.127.929.600;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;50;BERT;0.75;0.7465338393421885;231;60;Success;32.900.540.828.704.800;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;50;ACF;0.7666666666666667;0.6782051282051282;231;60;Success;335.101.580.619.812;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;50;Baseline;0.75;0.7665024630541872;231;60;Success;30.702.929.496.765.100;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;50;OHE;0.75;0.7665024630541872;231;60;Success;3.066.275.119.781.490;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;50;Bigram;0.6833333333333333;0.6771520146520146;231;60;Success;30.828.418.731.689.400;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;50;W2V;0.75;0.7465338393421885;231;60;Success;3.117.774.248.123.160;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;50;D2V;0.7166666666666667;0.665530303030303;231;60;Success;37.928.361.892.700.100;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;50;BERT;0.7666666666666667;0.7788383838383839;231;60;Success;3.644.896.984.100.340;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;50;ACF;0.7666666666666667;0.6782051282051282;231;60;Success;3.588.740.110.397.330;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;Baseline;0.7666666666666667;0.7210942760942761;231;60;Success;32.212.610.244.750.900;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;OHE;0.7666666666666667;0.7210942760942761;231;60;Success;31.330.959.796.905.500;10;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;Bigram;0.7166666666666667;0.6693602693602695;231;60;Success;31.219.570.636.749.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;W2V;0.75;0.7465338393421885;231;60;Success;31.167.922.019.958.400;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;D2V;0.7;0.6589115646258503;231;60;Success;38.552.157.878.875.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;50;BERT;0.6833333333333333;0.6949242424242424;231;60;Success;39.111.499.786.376.900;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;50;ACF;0.6833333333333333;0.6569005847953217;231;60;Success;3.760.596.990.585.320;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;50;Baseline;0.7333333333333333;0.6565953654188947;231;60;Success;31.412.689.685.821.500;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;OHE;0.7666666666666667;0.7357346357346357;231;60;Success;31.491.262.912.750.200;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;Bigram;0.7166666666666667;0.6699752628324057;231;60;Success;31.496.169.567.108.100;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;W2V;0.75;0.7465338393421885;231;60;Success;31.415.979.862.213.100;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;50;D2V;0.7166666666666667;0.6496883021635498;231;60;Success;3.670.546.054.840.080;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;BERT;0.6833333333333333;0.6943573667711598;231;60;Success;38.150.739.669.799.800;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;50;ACF;0.65;0.6253216374269006;231;60;Success;403.736.686.706.543;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;Baseline;0.6363636363636364;0.494949494949495;178;44;Success;29.228.670.597.076.400;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;OHE;0.6363636363636364;0.494949494949495;178;44;Success;28.630.080.223.083.400;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;Bigram;0.6363636363636364;0.494949494949495;178;44;Success;29.264.183.044.433.500;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;2.967.772.960.662.840;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;D2V;0.6363636363636364;0.5240641711229946;178;44;Success;3.355.940.818.786.620;20;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last3;75;BERT;0.6136363636363636;0.4839948783610755;178;44;Success;36.626.667.976.379.300;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;75;ACF;0.6136363636363636;0.4839948783610755;178;44;Success;4.630.616.188.049.310;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;Baseline;0.7045454545454546;0.6539057533375715;178;44;Success;29.028.921.127.319.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;OHE;0.7045454545454546;0.6158021083394218;178;44;Success;2.917.433.738.708.490;20;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;Bigram;0.6590909090909091;0.5423246550007114;178;44;Success;30.372.190.475.463.800;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;30.812.549.591.064.400;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;D2V;0.5909090909090909;0.5080676898858717;178;44;Success;34.237.060.546.875;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;BERT;0.7272727272727273;0.703030303030303;178;44;Success;33.865.699.768.066.400;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;75;ACF;0.5681818181818182;0.46113306982872204;178;44;Success;3.364.053.964.614.860;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;Baseline;0.6590909090909091;0.5641394178943586;178;44;Success;30.036.869.049.072.200;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;OHE;0.6590909090909091;0.5747913921826966;178;44;Success;3.048.781.156.539.910;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;Bigram;0.6363636363636364;0.5600157418339236;178;44;Success;30.648.069.381.713.800;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;30.176.758.766.174.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;75;D2V;0.5909090909090909;0.5009722897423432;178;44;Success;3.477.570.056.915.280;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;BERT;0.6818181818181818;0.652276700572155;178;44;Success;3.567.234.992.980.950;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;75;ACF;0.5681818181818182;0.5165945165945165;178;44;Success;345.403.790.473.938;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;Baseline;0.6363636363636364;0.5384277558190602;178;44;Success;3.091.252.326.965.330;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;OHE;0.6136363636363636;0.49090909090909096;178;44;Success;3.153.303.861.618.040;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;Bigram;0.6136363636363636;0.4839948783610755;178;44;Success;3.133.868.932.723.990;20;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;W2V;0.6363636363636364;0.494949494949495;178;44;Success;30.029.478.073.120.100;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;75;D2V;0.6363636363636364;0.5527467185221195;178;44;Success;34.610.888.957.977.200;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;BERT;0.6136363636363636;0.5241971958389869;178;44;Success;3.697.600.841.522.210;20;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;75;ACF;0.5681818181818182;0.474898236092266;178;44;Success;3.687.124.013.900.750;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;100;Baseline;0.725;0.6782670454545455;138;40;Success;28.085.477.352.142.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;OHE;0.725;0.6782670454545455;138;40;Success;2.807.514.190.673.820;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;Bigram;0.725;0.6782670454545455;138;40;Success;28.813.090.324.401.800;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;W2V;0.7;0.6645021645021645;138;40;Success;2.981.889.009.475.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;D2V;0.675;0.6044776119402985;138;40;Success;3.271.277.904.510.490;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;100;BERT;0.65;0.6454545454545455;138;40;Success;30.841.569.900.512.600;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;100;ACF;0.75;0.6428571428571428;138;40;Success;31.396.031.379.699.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;Baseline;0.775;0.7146464646464646;138;40;Success;29.165.523.052.215.500;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;100;OHE;0.775;0.7146464646464646;138;40;Success;29.199.728.965.759.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;Bigram;0.75;0.6428571428571428;138;40;Success;2.911.590.099.334.710;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;W2V;0.725;0.6782670454545455;138;40;Success;3.140.042.781.829.830;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;D2V;0.65;0.5909090909090909;138;40;Success;3.373.035.192.489.620;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;BERT;0.775;0.7475198412698412;138;40;Success;32.279.486.656.188.900;10;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last5;100;ACF;0.675;0.6369047619047619;138;40;Success;32.422.590.255.737.300;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;Baseline;0.75;0.7118055555555556;138;40;Success;29.204.890.727.996.800;10;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;OHE;0.725;0.6928571428571428;138;40;Success;30.246.050.357.818.600;20;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;Bigram;0.725;0.6397058823529411;138;40;Success;29.266.669.750.213.600;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;W2V;0.65;0.6454545454545455;138;40;Success;29.176.409.244.537.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;100;D2V;0.725;0.6304347826086956;138;40;Success;33.156.280.517.578.100;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;BERT;0.7;0.6647435897435898;138;40;Success;36.397.838.592.529.200;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;100;ACF;0.725;0.6641414141414141;138;40;Success;3.527.913.808.822.630;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;100;Baseline;0.675;0.640625;138;40;Success;29.888.460.636.138.900;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;OHE;0.7;0.671875;138;40;Success;2.949.727.773.666.380;20;sqrt;1;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;Bigram;0.725;0.6304347826086956;138;40;Success;3.008.039.951.324.460;20;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;W2V;0.625;0.6302003081664098;138;40;Success;29.296.860.694.885.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;D2V;0.7;0.626865671641791;138;40;Success;32.425.711.154.937.700;10;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;100;BERT;0.7;0.6587912087912088;138;40;Success;3.375.770.092.010.490;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;100;ACF;0.65;0.6;138;40;Success;34.897.029.399.871.800;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;Baseline;0.6875;0.5977040816326531;115;32;Success;28.114.490.509.033.200;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;OHE;0.65625;0.5743371212121212;115;32;Success;283.161.997.795.105;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;Bigram;0.6875;0.5977040816326531;115;32;Success;2.856.105.089.187.620;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.972.047.805.786.130;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;D2V;0.71875;0.6595096371882087;115;32;Success;3.212.887.763.977.050;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last3;125;BERT;0.65625;0.5743371212121212;115;32;Success;3.043.174.982.070.920;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;125;ACF;0.625;0.4807692307692308;115;32;Success;30.444.788.932.800.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;Baseline;0.625;0.5385416666666666;115;32;Success;29.434.640.407.562.200;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;OHE;0.65625;0.5588151927437641;115;32;Success;28.075.170.516.967.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;Bigram;0.5625;0.5017292490118577;115;32;Success;2.912.808.895.111.080;10;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.944.523.811.340.330;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;D2V;0.625;0.5582688588007737;115;32;Success;3.198.673.963.546.750;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;125;BERT;0.59375;0.5224734042553191;115;32;Success;31.194.539.070.129.300;10;log2;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;125;ACF;0.65625;0.5900919732441472;115;32;Success;31.561.989.784.240.700;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;Baseline;0.6875;0.5977040816326531;115;32;Success;30.329.787.731.170.600;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;OHE;0.65625;0.5486111111111112;115;32;Success;2.884.956.121.444.700;10;log2;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;Bigram;0.59375;0.46568627450980393;115;32;Success;29.198.389.053.344.700;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;125;W2V;0.65625;0.5743371212121212;115;32;Success;30.538.198.947.906.400;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;D2V;0.59375;0.5138711734693877;115;32;Success;32.036.139.965.057.300;10;log2;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;BERT;0.65625;0.5743371212121212;115;32;Success;32.725.770.473.480.200;10;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;125;ACF;0.5;0.4564393939393939;115;32;Success;33.150.079.250.335.600;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;Baseline;0.65625;0.5486111111111112;115;32;Success;29.285.850.524.902.300;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;OHE;0.65625;0.5448835784313726;115;32;Success;29.536.828.994.750.900;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;Bigram;0.625;0.5284438775510204;115;32;Success;29.713.008.403.778.000;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;W2V;0.65625;0.5743371212121212;115;32;Success;2.933.253.049.850.460;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;D2V;0.59375;0.5077947845804989;115;32;Success;3.198.699.712.753.290;10;log2;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last20;125;BERT;0.65625;0.5743371212121212;115;32;Success;34.333.481.788.635.200;10;sqrt;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last20;125;ACF;0.46875;0.44523809523809527;115;32;Success;34.387.221.336.364.700;10;sqrt;2;5;100
