dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,rf_max_depth,rf_max_features,rf_min_samples_leaf,rf_min_samples_split,rf_n_estimators
datasets/BPI_Challenge_2017.xes,last20,1400,Bigram,0.25,0.19,97,20,Success,3.0656192302703857,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,1400,W2V,0.5,0.475,97,20,Success,3.353864908218384,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last20,1400,D2V,0.25,0.19610389610389609,97,20,Success,3.2674009799957275,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last20,1400,BERT,0.5,0.5210714285714285,97,20,Success,3.2768309116363525,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last20,1400,ACF,0.4,0.4,97,20,Success,4.471861839294434,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,1500,Baseline,0.7058823529411765,0.7205882352941176,94,20,Success,2.98307204246521,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last3,1500,OHE,0.8235294117647058,0.8317460317460317,94,20,Success,3.0001049041748047,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,1500,Bigram,0.6470588235294118,0.5705882352941176,94,20,Success,3.0096850395202637,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,1500,W2V,0.5294117647058824,0.4901960784313726,94,20,Success,3.114206075668335,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last3,1500,D2V,0.4,0.3535353535353535,94,20,Success,3.3160011768341064,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1500,BERT,0.7647058823529411,0.7590017825311942,94,20,Success,3.3291802406311035,20,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last3,1500,ACF,0.7647058823529411,0.7712418300653594,94,20,Success,4.667131185531616,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1500,Baseline,0.6470588235294118,0.6589635854341735,94,20,Success,3.0666239261627197,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,1500,OHE,0.5294117647058824,0.5471521942110177,94,20,Success,2.9843356609344482,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1500,Bigram,0.7058823529411765,0.6666666666666666,94,20,Success,3.0474178791046143,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1500,W2V,0.6470588235294118,0.6431372549019608,94,20,Success,3.0950567722320557,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1500,D2V,0.35,0.2857142857142857,94,20,Success,3.275775909423828,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,1500,BERT,0.7647058823529411,0.8088235294117647,94,20,Success,3.2912707328796387,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last5,1500,ACF,0.7058823529411765,0.6967320261437909,94,20,Success,4.549592018127441,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last10,1500,Baseline,0.6470588235294118,0.6568627450980391,94,20,Success,3.149020195007324,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last10,1500,OHE,0.6470588235294118,0.6470588235294118,94,20,Success,3.053391933441162,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last10,1500,Bigram,0.5882352941176471,0.5686274509803921,94,20,Success,3.069394826889038,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1500,W2V,0.7647058823529411,0.7948179271708683,94,20,Success,3.1494791507720947,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,1500,D2V,0.4,0.353961038961039,94,20,Success,3.586793899536133,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1500,BERT,0.7058823529411765,0.7401960784313725,94,20,Success,3.3270442485809326,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last10,1500,ACF,0.7058823529411765,0.6482471776589424,94,20,Success,5.092136859893799,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,1500,Baseline,0.6470588235294118,0.6254901960784314,94,20,Success,3.100736141204834,20,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last20,1500,OHE,0.5882352941176471,0.5699346405228759,94,20,Success,3.1052768230438232,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,1500,Bigram,0.5294117647058824,0.4433155080213904,94,20,Success,3.0795438289642334,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last20,1500,W2V,0.6470588235294118,0.6452380952380952,94,20,Success,3.0791139602661133,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,1500,D2V,0.4,0.3242424242424242,94,20,Success,3.2772600650787354,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last20,1500,BERT,0.8235294117647058,0.8235294117647058,94,20,Success,3.3596670627593994,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last20,1500,ACF,0.5294117647058824,0.5245098039215685,94,20,Success,4.5306079387664795,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,2000,Baseline,0.4444444444444444,0.47522847522847517,86,18,Success,3.004971981048584,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,2000,OHE,0.4444444444444444,0.47522847522847517,86,18,Success,2.9136908054351807,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,2000,Bigram,0.4444444444444444,0.45238095238095233,86,18,Success,2.919379949569702,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,3.0701441764831543,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,2000,D2V,0.2777777777777778,0.24603174603174605,86,18,Success,3.1752448081970215,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,2000,BERT,0.5555555555555556,0.5880952380952381,86,18,Success,3.2476882934570312,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,2000,ACF,0.4444444444444444,0.455026455026455,86,18,Success,4.208203077316284,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last5,2000,Baseline,0.4444444444444444,0.49427609427609426,86,18,Success,3.2326769828796387,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,2000,OHE,0.4444444444444444,0.47522847522847517,86,18,Success,2.9899702072143555,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,2000,Bigram,0.4444444444444444,0.391025641025641,86,18,Success,2.912398099899292,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,3.134812116622925,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,2000,D2V,0.4444444444444444,0.3777777777777778,86,18,Success,3.288259267807007,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last5,2000,BERT,0.5,0.5351851851851852,86,18,Success,3.3294970989227295,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,2000,ACF,0.3888888888888889,0.38603988603988604,86,18,Success,4.462500095367432,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,2000,Baseline,0.3888888888888889,0.4074074074074074,86,18,Success,3.1583328247070312,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last10,2000,OHE,0.3888888888888889,0.4074074074074074,86,18,Success,3.191215753555298,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,2000,Bigram,0.4444444444444444,0.40529100529100526,86,18,Success,3.269052028656006,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,2000,W2V,0.4444444444444444,0.46464646464646464,86,18,Success,3.2861900329589844,10,log2,2,2,200
datasets/BPI_Challenge_2017.xes,last10,2000,D2V,0.3333333333333333,0.29772079772079774,86,18,Success,3.373239040374756,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,2000,BERT,0.5,0.5109427609427609,86,18,Success,3.313725233078003,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last10,2000,ACF,0.3888888888888889,0.3386243386243386,86,18,Success,4.657795190811157,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,2000,Baseline,0.2777777777777778,0.24216524216524218,86,18,Success,3.0446560382843018,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,2000,OHE,0.3333333333333333,0.3201058201058201,86,18,Success,3.1039369106292725,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,2000,Bigram,0.2222222222222222,0.20512820512820515,86,18,Success,3.2448770999908447,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,2000,W2V,0.4444444444444444,0.45238095238095233,86,18,Success,3.3109729290008545,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last20,2000,D2V,0.3333333333333333,0.2824074074074074,86,18,Success,4.777690887451172,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,2000,BERT,0.5555555555555556,0.585016835016835,86,18,Success,4.413625001907349,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last20,2000,ACF,0.2222222222222222,0.25502645502645505,86,18,Success,4.549216032028198,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,prefix,100,Baseline,0.4166666666666667,0.40901663695781343,117,24,Success,12.799656391143799,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,prefix,150,Baseline,0.38095238095238093,0.29591836734693877,116,22,Success,4.581862926483154,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,prefix,200,Baseline,0.3333333333333333,0.2492877492877493,116,22,Success,4.441167116165161,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,prefix,400,Baseline,0.45454545454545453,0.3620823620823621,113,22,Success,4.868456602096558,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,prefix,600,Baseline,0.35,0.25757575757575757,110,21,Success,4.881375074386597,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,prefix,800,Baseline,0.45,0.3628571428571429,106,21,Success,5.072679281234741,20,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,prefix,1000,Baseline,0.5238095238095238,0.39863945578231297,103,21,Success,4.992101669311523,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,prefix,1200,Baseline,0.47368421052631576,0.36140350877192984,100,21,Success,4.9035303592681885,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,prefix,1400,Baseline,0.15,0.09,97,20,Success,6.086792945861816,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,prefix,1500,Baseline,0.47058823529411764,0.33939393939393936,94,20,Success,5.589426040649414,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,prefix,2000,Baseline,0.2777777777777778,0.19607843137254902,86,18,Success,4.943018198013306,20,sqrt,1,2,200
