dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,lgbm_colsample_bytree,lgbm_learning_rate,lgbm_max_depth,lgbm_n_estimators,lgbm_subsample
datasets/BPI_Challenge_2018.xes,last5,200,ACF,0.39285714285714285,0.37857142857142856,119,31,Success,1149.6835951805115,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,200,ACF,0.39285714285714285,0.30604686318972035,119,31,Success,1325.2837562561035,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,200,ACF,0.32142857142857145,0.29183673469387755,119,31,Success,1513.5493550300598,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,400,ACF,0.5,0.4967032967032967,113,29,Success,663.5220396518707,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,400,ACF,0.46153846153846156,0.48786982248520705,113,29,Success,1135.025117635727,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,400,ACF,0.5769230769230769,0.6009861932938856,113,29,Success,1386.2707195281982,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,400,ACF,0.5,0.5324786324786325,113,29,Success,1644.8670275211334,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,600,ACF,0.5862068965517241,0.5454545454545454,111,29,Success,538.6668410301208,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,600,ACF,0.4827586206896552,0.5226769399183193,111,29,Success,810.7433233261108,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,600,ACF,0.6206896551724138,0.660727969348659,111,29,Success,1089.0895097255707,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,600,ACF,0.5517241379310345,0.5184952978056426,111,29,Success,1243.281822681427,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,800,ACF,0.36,0.2559259259259259,108,27,Success,582.7896664142609,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,800,ACF,0.44,0.3986666666666666,108,27,Success,1034.956295967102,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,800,ACF,0.48,0.45828571428571424,108,27,Success,1347.8608567714691,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,800,ACF,0.32,0.21675213675213675,108,27,Success,1540.871494293213,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,ACF,0.52,0.44670707070707066,105,27,Success,542.0548679828644,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,ACF,0.48,0.42423751686909583,105,27,Success,605.6170554161072,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,ACF,0.44,0.42088888888888887,105,27,Success,1035.3547122478485,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,ACF,0.56,0.5128808446455505,105,27,Success,1192.3684828281403,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,ACF,0.43478260869565216,0.3454316320100819,100,23,Success,404.9748179912567,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,ACF,0.5217391304347826,0.4989648033126294,100,23,Success,578.4532842636108,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,ACF,0.43478260869565216,0.4198757763975155,100,23,Success,678.908843755722,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,ACF,0.34782608695652173,0.30039525691699603,100,23,Success,1006.5410301685333,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,ACF,0.47368421052631576,0.3763030765319095,98,21,Success,361.8851978778839,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,ACF,0.47368421052631576,0.45614035087719296,98,21,Success,449.66337394714355,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,ACF,0.42105263157894735,0.42105263157894735,98,21,Success,843.2797849178314,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,ACF,0.5263157894736842,0.44862155388471175,98,21,Success,973.8506543636322,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,ACF,0.5263157894736842,0.48245614035087725,96,21,Success,441.8442256450653,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,ACF,0.5789473684210527,0.5876430205949656,96,21,Success,541.3478016853333,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,ACF,0.47368421052631576,0.4816933638443936,96,21,Success,984.6688840389252,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,ACF,0.47368421052631576,0.5218045112781955,96,21,Success,1102.3498051166534,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,ACF,0.6111111111111112,0.5714285714285714,92,20,Success,383.2231402397156,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,ACF,0.4444444444444444,0.4861111111111111,92,20,Success,467.6675250530243,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,ACF,0.5,0.5185185185185185,92,20,Success,721.2661499977112,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,ACF,0.6111111111111112,0.6111111111111112,92,20,Success,973.0637052059174,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,ACF,0.6111111111111112,0.6042328042328042,88,19,Success,407.97423577308655,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,ACF,0.5,0.48778998778998783,88,19,Success,505.42084884643555,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,ACF,0.6111111111111112,0.5582010582010581,88,19,Success,746.6807637214661,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,ACF,0.3333333333333333,0.32936507936507936,88,19,Success,987.4275987148285,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,100,Baseline,0.3,0.27020885547201334,123,31,Success,28.818526029586792,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,100,OHE,0.3,0.2602020202020202,123,31,Success,15.341013431549072,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,100,Bigram,0.3333333333333333,0.2572808833678399,123,31,Success,5.5081493854522705,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,100,W2V,0.43333333333333335,0.41253968253968254,123,31,Success,33.10654830932617,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,100,D2V,0.3225806451612903,0.24896608767576506,123,31,Success,37.578211545944214,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,100,BERT,0.43333333333333335,0.40698412698412695,123,31,Success,40.54689288139343,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,100,Baseline,0.5,0.4693650793650794,123,31,Success,27.91702651977539,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,100,OHE,0.43333333333333335,0.3953140096618358,123,31,Success,16.57176947593689,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,100,Bigram,0.3333333333333333,0.22052785923753665,123,31,Success,13.11030125617981,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,100,W2V,0.4,0.38492063492063494,123,31,Success,33.04486799240112,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,100,D2V,0.3225806451612903,0.27917888563049853,123,31,Success,38.28488564491272,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,100,BERT,0.43333333333333335,0.44,123,31,Success,39.6963369846344,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,100,Baseline,0.5,0.445079365079365,123,31,Success,29.674984216690063,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,100,OHE,0.4,0.3596296296296296,123,31,Success,17.207903385162354,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last10,100,Bigram,0.3333333333333333,0.24391534391534395,123,31,Success,15.566020250320435,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,100,W2V,0.4,0.340463458110517,123,31,Success,35.19445872306824,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,100,D2V,0.3225806451612903,0.2834502103786817,123,31,Success,38.626492738723755,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,100,BERT,0.43333333333333335,0.38658119658119655,123,31,Success,39.731791973114014,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,100,Baseline,0.43333333333333335,0.3522222222222222,123,31,Success,26.942850589752197,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,100,OHE,0.4,0.3341025641025641,123,31,Success,17.5542414188385,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,100,Bigram,0.26666666666666666,0.2166666666666667,123,31,Success,17.41383671760559,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,100,W2V,0.4666666666666667,0.44412698412698415,123,31,Success,29.965210914611816,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,100,D2V,0.41935483870967744,0.3493087557603687,123,31,Success,34.53990459442139,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,100,BERT,0.4666666666666667,0.4211111111111111,123,31,Success,41.51140761375427,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,100,ACF,0.3333333333333333,0.2916908212560386,123,31,Success,1750.592841386795,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,100,ACF,0.3,0.26380952380952377,123,31,Success,2007.6715860366821,0.8,0.05,-1,50,0.8
